::1, -, [Fri, 13 Jul 2018 08:03:28 GMT], GET, /assets/css/light-bootstrap-dashboard.css, HTTP/1.1, 2017, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:29 GMT], GET, /assets/css/light-bootstrap-dashboard-rtl.css, HTTP/1.1, 3027, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:29 GMT], GET, /assets/css/demo.css, HTTP/1.1, 3026, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:29 GMT], GET, /assets/css/pe-icon-7-stroke.css, HTTP/1.1, 3025, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/jquery-1.10.2.js, HTTP/1.1, 3026, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/chartist.min.js, HTTP/1.1, 1006, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/bootstrap.min.js, HTTP/1.1, 2019, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/bootstrap-checkbox-radio-switch.js, HTTP/1.1, 2018, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/light-bootstrap-dashboard.js, HTTP/1.1, 1004, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/js/demo.js, HTTP/1.1, 1003, 304, -, -, -, "http://localhost:3030/dashboard", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:03:30 GMT], GET, /assets/fonts/Pe-icon-7-stroke.woff?d7yf1v, HTTP/1.1, 2, 304, -, -, -, "http://localhost:3030/assets/css/pe-icon-7-stroke.css", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
